date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
2024-04-02,35,Crimson Ghosts,Velvet Static feat. Dust & Ember,82.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-04-02,36,Neon Engines,Ruben Castellanos,75.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-04-02,37,Restless Ghosts,Milo & The Tides,82.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-04-02,38,Silver Letters,Kira Lindqvist,84.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-04-02,39,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,80.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-04-02,40,Sunlit Highways,Kira Lindqvist,74.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-04-02,41,Restless Highways,Halcyon Youth,74.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-04-02,42,Hollow Vices,Bea Whitlock,79.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-04-02,43,Electric Weather,Dust & Ember feat. Milo & The Tides,70.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-04-02,44,Sugar Hours,Bea Whitlock,73.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-04-02,45,Sugar Cities,Velvet Static,71.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-04-02,46,Wildflower Names,The Lantern Club feat. Nova Reyes,76.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-04-02,47,Bitter Signals,Jaxon Frey,77.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-04-02,48,Wildflower Summers,Dust & Ember,76.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-04-02,49,Ashen Bones,Milo & The Tides feat. Omar Diallo,67.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-04-02,50,Sugar Bones,Halcyon Youth,70.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-04-03,1,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-04-03,2,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-04-03,3,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-04-03,4,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-04-03,5,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-04-03,6,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-04-03,7,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,100.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-04-03,8,Electric Lines,Priya Anand feat. Milo & The Tides,100.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-04-03,9,Restless Vices,Omar Diallo,100.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-04-03,10,Neon Highways,Kira Lindqvist,98.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-04-03,11,Faded Summers,The Paper Kites Co.,100.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-04-03,12,Sugar Names,Trey Nakamura,99.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-04-03,13,Neon Summers,Dust & Ember feat. Saint Avery,94.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-04-03,14,Midnight Summers,The Lantern Club feat. Bea Whitlock,96.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-04-03,15,Sunlit Daylight,Trey Nakamura,96.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-04-03,16,Paper Cities,Velvet Static,92.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-04-03,17,Velvet Highways,Cold Harbor,95.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-04-03,18,Ivory Letters,Saint Avery,93.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-04-03,19,Paper Summers,The Lantern Club,94.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-04-03,20,Hollow Rivers,Bea Whitlock,92.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-04-03,21,Quiet Names,Deja Monroe,94.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-04-03,22,Faded Wires,Nova Reyes,87.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-04-03,23,Velvet Promises,Kira Lindqvist,89.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-04-03,24,Bitter Daylight,  LORNA SKY,92.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-04-03,25,Crimson Daylight,Dust & Ember feat. Trey Nakamura,91.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-04-03,26,Electric Bones,Dust & Ember,91.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-04-03,27,Ivory Weather,Cold Harbor,92.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-04-03,28,Hollow Ghosts,Dust & Ember,86.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-04-03,29,Silver Machines,The Paper Kites Co.,85.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-04-03,30,Ivory Summers,Saint Avery,86.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-04-03,31,Sugar Hours,Bea Whitlock,88.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-04-03,32,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,87.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-04-03,33,Ivory Cities,Dust & Ember,83.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-04-03,34,Silver Letters,Kira Lindqvist,83.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-04-03,35,Neon Engines,Ruben Castellanos,83.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-04-03,36,Neon Rooms,Bea Whitlock,77.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-04-03,37,Restless Highways,Halcyon Youth,78.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-04-03,38,Faded Crowns,Jaxon Frey,80.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-04-03,39,Bitter Signals,Jaxon Frey,78.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-04-03,40,Bitter Summers,Ruben Castellanos,82.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-04-03,41,Sugar Cities,Velvet Static,71.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-04-03,42,Wildflower Summers,Dust & Ember,75.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-04-03,43,Wildflower Names,The Lantern Club feat. Nova Reyes,79.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-04-03,44,Sunlit Highways,Kira Lindqvist,73.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-04-03,45,Bitter Rooms,Milo & The Tides,72.0,314913,Single,1,True,https://cdn.example.com/covers/013.jpg
2024-04-03,46,Electric Weather,Dust & Ember feat. Milo & The Tides,73.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-04-03,47,Crimson Ghosts,Velvet Static feat. Dust & Ember,71.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-04-03,48,Static Lines,Dust & Ember,77.0,191100,Single,1,True,https://cdn.example.com/covers/112.jpg
2024-04-03,49,Hollow Vices,Bea Whitlock,76.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-04-03,50,Sugar Bones,Halcyon Youth,73.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-04-04,1,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-04-04,2,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-04-04,3,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-04-04,4,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-04-04,5,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-04-04,6,Neon Highways,Kira Lindqvist,100.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-04-04,7,Faded Summers,The Paper Kites Co.,100.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-04-04,8,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,97.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-04-04,9,Restless Vices,Omar Diallo,100.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-04-04,10,Electric Lines,Priya Anand feat. Milo & The Tides,100.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-04-04,11,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,100.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-04-04,12,Paper Summers,The Lantern Club,100.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-04-04,13,Sugar Names,Trey Nakamura,95.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-04-04,14,Midnight Summers,The Lantern Club feat. Bea Whitlock,97.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-04-04,15,Velvet Promises,Kira Lindqvist,97.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-04-04,16,Ivory Weather,Cold Harbor,98.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-04-04,17,Electric Bones,Dust & Ember,97.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-04-04,18,Paper Cities,Velvet Static,91.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-04-04,19,Ivory Letters,Saint Avery,93.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-04-04,20,Velvet Highways,Cold Harbor,90.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-04-04,21,Faded Wires,Nova Reyes,88.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-04-04,22,Bitter Daylight,  LORNA SKY,88.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-04-04,23,Neon Summers,Dust & Ember feat. Saint Avery,82.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-04-04,24,Sunlit Daylight,Trey Nakamura,89.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-04-04,25,Ivory Summers,Saint Avery,86.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-04-04,26,Hollow Ghosts,Dust & Ember,91.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-04-04,27,Silver Machines,The Paper Kites Co.,94.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-04-04,28,Neon Rooms,Bea Whitlock,84.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-04-04,29,Neon Engines,Ruben Castellanos,85.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-04-04,30,Crimson Daylight,Dust & Ember feat. Trey Nakamura,87.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-04-04,31,Quiet Names,Deja Monroe,85.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-04-04,32,Hollow Rivers,Bea Whitlock,80.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-04-04,33,Sugar Hours,Bea Whitlock,85.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-04-04,34,Bitter Summers,Ruben Castellanos,82.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-04-04,35,Ivory Cities,Dust & Ember,84.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-04-04,36,Silver Letters,Kira Lindqvist,79.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-04-04,37,Restless Highways,Halcyon Youth,82.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-04-04,38,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,74.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-04-04,39,Sunlit Highways,Kira Lindqvist,81.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-04-04,40,Faded Crowns,Jaxon Frey,77.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-04-04,41,Wildflower Names,The Lantern Club feat. Nova Reyes,75.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-04-04,42,Electric Weather,Dust & Ember feat. Milo & The Tides,79.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-04-04,43,Bitter Rooms,Milo & The Tides,79.0,314913,Single,1,True,https://cdn.example.com/covers/013.jpg
2024-04-04,44,Wildflower Summers,Dust & Ember,72.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-04-04,45,Ivory Engines,Nova Reyes,76.0,218049,Album,9,False,https://cdn.example.com/covers/055.jpg
2024-04-04,46,Hollow Vices,Bea Whitlock,76.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-04-04,47,Crimson Ghosts,Velvet Static feat. Dust & Ember,75.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-04-04,48,Restless Ghosts,Milo & The Tides,74.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-04-04,49,Sugar Bones,Halcyon Youth,69.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-04-04,50,Sugar Cities,  VELVET STATIC,76.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-04-05,1,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-04-05,2,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-04-05,3,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-04-05,4,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-04-05,5,Neon Highways,Kira Lindqvist,100.0,257162,Single,1,True,https://cdn.example.com/covers/075.jpg
2024-04-05,6,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-04-05,7,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,100.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
2024-04-05,8,Silver Hours,Nova Reyes,100.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-04-05,9,Faded Summers,The Paper Kites Co.,100.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-04-05,10,Electric Lines,Priya Anand feat. Milo & The Tides,97.0,264533,Album,18,False,https://cdn.example.com/covers/023.jpg
2024-04-05,11,Restless Vices,Omar Diallo,100.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-04-05,12,Sugar Names,Trey Nakamura,95.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-04-05,13,Sunlit Daylight,Trey Nakamura,92.0,250117,Album,13,False,https://cdn.example.com/covers/124.jpg
2024-04-05,14,Crimson Daylight,Dust & Ember feat. Trey Nakamura,88.0,203830,Album,16,False,https://cdn.example.com/covers/017.jpg
2024-04-05,15,Midnight Summers,The Lantern Club feat. Bea Whitlock,94.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-04-05,16,Ivory Weather,Cold Harbor,94.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-04-05,17,Faded Wires,Nova Reyes,92.0,180231,Album,19,False,https://cdn.example.com/covers/039.jpg
2024-04-05,18,Ivory Letters,Saint Avery,99.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-04-05,19,Bitter Daylight,Lorna Sky,95.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-04-05,20,Neon Summers,Dust & Ember feat. Saint Avery,92.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-04-05,21,Paper Summers,The Lantern Club,81.0,182828,Single,1,False,https://cdn.example.com/covers/087.jpg
2024-04-05,22,Hollow Ghosts,Dust & Ember,96.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-04-05,23,Quiet Names,Deja Monroe,88.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-04-05,24,Neon Rooms,Bea Whitlock,91.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-04-05,25,Electric Bones,Dust & Ember,90.0,169515,Album,10,False,https://cdn.example.com/covers/021.jpg
2024-04-05,26,Velvet Promises,Kira Lindqvist,91.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-04-05,27,Hollow Rivers,Bea Whitlock,90.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-04-05,28,Velvet Highways,Cold Harbor,91.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-04-05,29,Ivory Summers,Saint Avery,90.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-04-05,30,Ivory Cities,Dust & Ember,79.0,197153,Album,8,False,https://cdn.example.com/covers/054.jpg
2024-04-05,31,Paper Cities,Velvet Static,85.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-04-05,32,Neon Engines,Ruben Castellanos,84.0,245992,Single,1,False,https://cdn.example.com/covers/074.jpg
2024-04-05,33,Silver Machines,The Paper Kites Co.,75.0,155826,Single,1,True,https://cdn.example.com/covers/106.jpg
2024-04-05,34,Sugar Hours,Bea Whitlock,87.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-04-05,35,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,81.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-04-05,36,Crimson Ghosts,Velvet Static feat. Dust & Ember,83.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-04-05,37,Restless Highways,Halcyon Youth,81.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-04-05,38,Faded Crowns,Jaxon Frey,81.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-04-05,39,Wildflower Names,The Lantern Club feat. Nova Reyes,79.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-04-05,40,Silver Letters,Kira Lindqvist,79.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-04-05,41,Bitter Signals,Jaxon Frey,76.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-04-05,42,Bitter Summers,Ruben Castellanos,76.0,173228,Single,1,True,https://cdn.example.com/covers/015.jpg
2024-04-05,43,Sunlit Highways,Kira Lindqvist,74.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-04-05,44,Wildflower Summers,Dust & Ember,80.0,216493,Single,1,True,https://cdn.example.com/covers/147.jpg
2024-04-05,45,Electric Weather,Dust & Ember feat. Milo & The Tides,71.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-04-05,46,Sugar Bones,Halcyon Youth,77.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-04-05,47,Sugar Cities,Velvet Static,74.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-04-05,48,Hollow Summers,Ruben Castellanos,76.0,143513,Single,1,False,https://cdn.example.com/covers/052.jpg
2024-04-05,49,Hollow Vices,Bea Whitlock,70.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-04-05,50,Bitter Rooms,Milo & The Tides,72.0,314913,Single,1,True,https://cdn.example.com/covers/013.jpg
2024-04-06,1,Electric Engines,Saint Avery,100.0,208822,Single,1,True,https://cdn.example.com/covers/022.jpg
2024-04-06,2,Faded Cities,Jaxon Frey feat. Nova Reyes,100.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-04-06,3,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-04-06,4,Restless Daylight,Bea Whitlock feat. Kira Lindqvist,100.0,218322,Album,6,True,https://cdn.example.com/covers/095.jpg
2024-04-06,5,Velvet Vices,Velvet Static,100.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-04-06,6,Wildflower Ghosts,Bea Whitlock feat. Halcyon Youth,100.0,203198,Album,7,True,https://cdn.example.com/covers/142.jpg
